,area,mean_gray,min_gray,max_gray,sum_gray
49,95.0,0.0,0.0,0.0,0.0
50,111.0,0.0,0.0,0.0,0.0
51,62.0,0.06451612903225806,0.0,2.0,4.0
52,117.0,4.572649572649572,0.0,38.0,535.0
53,112.0,0.29464285714285715,0.0,5.0,33.0
54,130.0,0.007692307692307693,0.0,1.0,1.0
55,47.0,0.0,0.0,0.0,0.0
56,104.0,0.09615384615384616,0.0,3.0,10.0
57,111.0,0.009009009009009009,0.0,1.0,1.0
58,79.0,0.0,0.0,0.0,0.0
59,82.0,0.10975609756097561,0.0,3.0,9.0
60,111.0,0.25225225225225223,0.0,10.0,28.0
61,94.0,0.0,0.0,0.0,0.0
62,108.0,0.018518518518518517,0.0,1.0,2.0
63,60.0,0.0,0.0,0.0,0.0
64,54.0,0.0,0.0,0.0,0.0
65,85.0,0.0,0.0,0.0,0.0
66,130.0,0.0,0.0,0.0,0.0
67,89.0,0.0,0.0,0.0,0.0
68,72.0,0.0,0.0,0.0,0.0
69,100.0,0.0,0.0,0.0,0.0
70,59.0,0.05084745762711865,0.0,2.0,3.0
71,81.0,0.0,0.0,0.0,0.0
72,105.0,0.0,0.0,0.0,0.0
73,108.0,0.1111111111111111,0.0,4.0,12.0
74,82.0,0.0,0.0,0.0,0.0
75,96.0,0.041666666666666664,0.0,1.0,4.0
76,85.0,0.0,0.0,0.0,0.0
77,74.0,0.013513513513513514,0.0,1.0,1.0
78,77.0,0.0,0.0,0.0,0.0
79,139.0,0.007194244604316547,0.0,1.0,1.0
80,211.0,0.04739336492890995,0.0,4.0,10.0
81,92.0,0.043478260869565216,0.0,2.0,4.0
82,91.0,0.0,0.0,0.0,0.0
83,131.0,0.0,0.0,0.0,0.0
84,90.0,0.0,0.0,0.0,0.0
85,153.0,0.0,0.0,0.0,0.0
86,73.0,0.2602739726027397,0.0,9.0,19.0
87,61.0,0.0,0.0,0.0,0.0
88,93.0,0.010752688172043012,0.0,1.0,1.0
89,95.0,0.0,0.0,0.0,0.0
90,104.0,0.11538461538461539,0.0,4.0,12.0
91,89.0,0.0,0.0,0.0,0.0
92,93.0,0.0,0.0,0.0,0.0
93,62.0,0.0,0.0,0.0,0.0
94,77.0,0.14285714285714285,0.0,6.0,11.0
95,114.0,0.0,0.0,0.0,0.0
96,91.0,0.0,0.0,0.0,0.0
97,61.0,0.0,0.0,0.0,0.0
98,117.0,0.017094017094017096,0.0,1.0,2.0
99,106.0,0.0,0.0,0.0,0.0
100,79.0,0.08860759493670886,0.0,2.0,7.0
101,39.0,0.0,0.0,0.0,0.0
102,81.0,0.0,0.0,0.0,0.0
103,102.0,0.0,0.0,0.0,0.0
104,97.0,0.0,0.0,0.0,0.0
105,70.0,0.0,0.0,0.0,0.0
106,100.0,0.01,0.0,1.0,1.0
107,77.0,6.246753246753247,0.0,33.0,481.0
108,83.0,0.0,0.0,0.0,0.0
109,76.0,0.0,0.0,0.0,0.0
110,92.0,0.010869565217391304,0.0,1.0,1.0
111,99.0,0.010101010101010102,0.0,1.0,1.0
112,75.0,0.02666666666666667,0.0,2.0,2.0
113,112.0,0.0,0.0,0.0,0.0
114,91.0,0.23076923076923078,0.0,9.0,21.0
115,129.0,0.007751937984496124,0.0,1.0,1.0
116,101.0,0.0,0.0,0.0,0.0
117,86.0,0.11627906976744186,0.0,3.0,10.0
118,98.0,0.0,0.0,0.0,0.0
119,106.0,0.0,0.0,0.0,0.0
120,103.0,0.0,0.0,0.0,0.0
121,100.0,0.06,0.0,3.0,6.0
122,84.0,0.0,0.0,0.0,0.0
123,77.0,0.0,0.0,0.0,0.0
124,84.0,6.392857142857143,0.0,47.0,537.0
125,96.0,0.041666666666666664,0.0,2.0,4.0
126,79.0,0.0,0.0,0.0,0.0
127,69.0,0.0,0.0,0.0,0.0
128,91.0,0.0,0.0,0.0,0.0
129,122.0,0.0,0.0,0.0,0.0
130,73.0,0.0,0.0,0.0,0.0
131,67.0,0.014925373134328358,0.0,1.0,1.0
132,65.0,0.6461538461538462,0.0,10.0,42.0
133,57.0,0.017543859649122806,0.0,1.0,1.0
134,82.0,0.0,0.0,0.0,0.0
135,111.0,0.02702702702702703,0.0,3.0,3.0
136,82.0,0.0,0.0,0.0,0.0
137,82.0,0.0,0.0,0.0,0.0
138,93.0,0.0,0.0,0.0,0.0
139,0.0,0.0,10000.0,0.0,0.0
140,66.0,0.0,0.0,0.0,0.0
141,113.0,0.017699115044247787,0.0,1.0,2.0
142,69.0,0.2753623188405797,0.0,11.0,19.0
143,86.0,0.0,0.0,0.0,0.0
144,67.0,0.0,0.0,0.0,0.0
145,4.0,0.0,0.0,0.0,0.0
146,81.0,0.0,0.0,0.0,0.0
147,59.0,0.0,0.0,0.0,0.0
148,66.0,0.0,0.0,0.0,0.0
149,59.0,0.0,0.0,0.0,0.0
150,104.0,1.2596153846153846,0.0,18.0,131.0
151,76.0,0.013157894736842105,0.0,1.0,1.0
152,107.0,0.0,0.0,0.0,0.0
153,71.0,0.0,0.0,0.0,0.0
154,75.0,0.14666666666666667,0.0,3.0,11.0
155,0.0,0.0,10000.0,0.0,0.0
156,74.0,0.0,0.0,0.0,0.0
157,102.0,0.0,0.0,0.0,0.0
158,108.0,0.0,0.0,0.0,0.0
159,103.0,0.0,0.0,0.0,0.0
160,104.0,0.11538461538461539,0.0,5.0,12.0
161,72.0,0.0,0.0,0.0,0.0
162,69.0,0.08695652173913043,0.0,2.0,6.0
163,115.0,0.0,0.0,0.0,0.0
164,61.0,0.0,0.0,0.0,0.0
165,56.0,0.10714285714285714,0.0,2.0,6.0
166,64.0,0.015625,0.0,1.0,1.0
167,56.0,0.0,0.0,0.0,0.0
168,38.0,3.1578947368421053,0.0,26.0,120.0
169,56.0,0.0,0.0,0.0,0.0
170,55.0,0.0,0.0,0.0,0.0
171,26.0,14.692307692307692,0.0,64.0,382.0
172,57.0,0.0,0.0,0.0,0.0
173,94.0,0.0,0.0,0.0,0.0
174,0.0,0.0,10000.0,0.0,0.0
175,78.0,0.0,0.0,0.0,0.0
176,70.0,0.0,0.0,0.0,0.0
177,76.0,0.06578947368421052,0.0,3.0,5.0
178,73.0,0.0,0.0,0.0,0.0
179,79.0,0.0,0.0,0.0,0.0
180,56.0,0.0,0.0,0.0,0.0
181,67.0,0.0,0.0,0.0,0.0
182,53.0,0.0,0.0,0.0,0.0
183,27.0,0.0,0.0,0.0,0.0
184,24.0,0.0,0.0,0.0,0.0
185,69.0,0.0,0.0,0.0,0.0
186,0.0,0.0,10000.0,0.0,0.0
187,95.0,0.14736842105263157,0.0,4.0,14.0
188,61.0,0.0,0.0,0.0,0.0
189,0.0,0.0,10000.0,0.0,0.0
190,76.0,0.0,0.0,0.0,0.0
191,70.0,0.4714285714285714,0.0,22.0,33.0
192,43.0,0.0,0.0,0.0,0.0
193,33.0,0.0,0.0,0.0,0.0
194,50.0,0.02,0.0,1.0,1.0
195,66.0,0.0,0.0,0.0,0.0
196,43.0,0.0,0.0,0.0,0.0
197,43.0,0.0,0.0,0.0,0.0
198,79.0,0.0,0.0,0.0,0.0
199,0.0,0.0,10000.0,0.0,0.0
200,60.0,0.0,0.0,0.0,0.0
201,24.0,15.875,0.0,76.0,381.0
202,53.0,0.0,0.0,0.0,0.0
