,area,mean_gray,min_gray,max_gray,sum_gray
195,55.0,8.709090909090909,0.0,76.0,479.0
196,69.0,3.5072463768115942,0.0,42.0,242.0
197,63.0,6.365079365079365,0.0,57.0,401.0
198,79.0,3.2151898734177213,0.0,58.0,254.0
199,80.0,8.025,0.0,64.0,642.0
200,75.0,38.4,0.0,76.0,2880.0
201,64.0,3.96875,0.0,60.0,254.0
202,56.0,21.482142857142858,0.0,76.0,1203.0
203,67.0,2.582089552238806,0.0,46.0,173.0
204,71.0,29.169014084507044,0.0,76.0,2071.0
205,64.0,14.59375,0.0,76.0,934.0
206,65.0,4.923076923076923,0.0,61.0,320.0
207,71.0,9.28169014084507,0.0,76.0,659.0
208,51.0,20.745098039215687,0.0,76.0,1058.0
209,84.0,3.9523809523809526,0.0,32.0,332.0
210,73.0,21.068493150684933,0.0,76.0,1538.0
211,62.0,29.467741935483872,0.0,76.0,1827.0
212,72.0,31.305555555555557,0.0,76.0,2254.0
213,82.0,13.512195121951219,0.0,75.0,1108.0
214,78.0,5.666666666666667,0.0,58.0,442.0
215,63.0,27.476190476190474,0.0,76.0,1731.0
216,63.0,15.936507936507937,0.0,71.0,1004.0
217,67.0,13.552238805970148,0.0,76.0,908.0
218,39.0,10.435897435897436,0.0,66.0,407.0
219,93.0,4.56989247311828,0.0,51.0,425.0
220,65.0,15.215384615384615,0.0,76.0,989.0
221,85.0,41.72941176470588,0.0,76.0,3547.0
222,55.0,13.181818181818182,0.0,76.0,725.0
223,82.0,5.414634146341464,0.0,47.0,444.0
224,0.0,0.0,10000.0,0.0,0.0
225,63.0,43.857142857142854,0.0,76.0,2763.0
226,69.0,10.782608695652174,0.0,65.0,744.0
227,58.0,38.206896551724135,0.0,76.0,2216.0
228,68.0,12.985294117647058,0.0,75.0,883.0
229,60.0,1.4666666666666666,0.0,30.0,88.0
230,61.0,6.80327868852459,0.0,61.0,415.0
231,69.0,19.782608695652176,0.0,76.0,1365.0
232,69.0,21.405797101449274,0.0,76.0,1477.0
233,58.0,7.741379310344827,0.0,64.0,449.0
234,72.0,7.027777777777778,0.0,50.0,506.0
235,43.0,8.046511627906977,0.0,55.0,346.0
236,98.0,29.214285714285715,0.0,76.0,2863.0
237,42.0,4.690476190476191,0.0,32.0,197.0
238,60.0,3.433333333333333,0.0,27.0,206.0
239,68.0,0.014705882352941176,0.0,1.0,1.0
240,59.0,20.305084745762713,0.0,76.0,1198.0
241,57.0,40.01754385964912,0.0,76.0,2281.0
242,55.0,15.581818181818182,0.0,76.0,857.0
243,51.0,4.411764705882353,0.0,63.0,225.0
244,52.0,12.057692307692308,0.0,76.0,627.0
245,50.0,27.16,0.0,76.0,1358.0
246,45.0,28.511111111111113,0.0,76.0,1283.0
247,54.0,12.314814814814815,0.0,76.0,665.0
248,49.0,3.020408163265306,0.0,46.0,148.0
249,62.0,14.96774193548387,0.0,76.0,928.0
250,55.0,3.3454545454545452,0.0,34.0,184.0
